#key=_id
#ltable=POINTER
#rtable=POINTER
#foreign_key_ltable=ltable.id
#foreign_key_rtable=rtable.id
_id,ltable.id,rtable.id,ltable.bike_name,ltable.city_posted,ltable.km_driven,ltable.price,ltable.color,rtable.bike_name,rtable.city_posted,rtable.km_driven,rtable.price,rtable.color
12428951,43395,20053,Royal Enfield Bullet Electra Twinspark,Bangalore,24000,100000,Silver,Royal Enfield Thunderbird Twinspark Standard,Bangalore,24500,110000,Black
12429303,43395,24628,Royal Enfield Bullet Electra Twinspark,Bangalore,24000,100000,Silver,Royal Enfield Classic 500 Standard,Bangalore,24000,110000,Maroon
12430256,43395,34381,Royal Enfield Bullet Electra Twinspark,Bangalore,24000,100000,Silver,Royal Enfield Classic 500 Standard,Bangalore,23000,110000,Maroon
12433065,43396,32133,KTM Duke 390,Bangalore,7000,180000,Black,KTM Duke 200 Standard,Bangalore,6700,140000,White
12433071,43396,32165,KTM Duke 390,Bangalore,7000,180000,Black,KTM 390 Duke ABS Standard,Bangalore,6500,180000,White
12433462,43396,35709,KTM Duke 390,Bangalore,7000,180000,Black,KTM 390 Duke ABS Standard,Bangalore,6600,190000,black orange
12433475,43396,35830,KTM Duke 390,Bangalore,7000,180000,Black,KTM 390 Duke ABS Standard,Bangalore,6700,175000,orange black
12443572,43402,12431,Honda CBR 250R Standard,Bangalore,23050,110000,RedAndSilver,Yamaha SZ R Standard,Bangalore,24000,50000,Red
12443677,43402,13671,Honda CBR 250R Standard,Bangalore,23050,110000,RedAndSilver,Yamaha FZ16 Standard,Bangalore,24000,55000,Black
12444075,43402,18155,Honda CBR 250R Standard,Bangalore,23050,110000,RedAndSilver,Honda CBR250R Sports Red-STD,Bangalore,24000,118000,red silver
12444216,43402,19877,Honda CBR 250R Standard,Bangalore,23050,110000,RedAndSilver,Yamaha FZ16 Standard,Bangalore,22600,55000,red
12444504,43402,23754,Honda CBR 250R Standard,Bangalore,23050,110000,RedAndSilver,Hero Honda Hunk Standard,Bangalore,24000,52000,Black
12444561,43402,24278,Honda CBR 250R Standard,Bangalore,23050,110000,RedAndSilver,Yamaha FZ S Standard,Bangalore,24000,50999,Yellow
12444981,43402,29219,Honda CBR 250R Standard,Bangalore,23050,110000,RedAndSilver,Yamaha SZ R Standard,Bangalore,23000,38000,Black
12445308,43402,32302,Honda CBR 250R Standard,Bangalore,23050,110000,RedAndSilver,Hero Maestro Standard,Bangalore,22500,37000,Black
12454480,43405,32338,Hero Honda CD100	 STD,Bangalore,100000,18999,Black,Hero Honda Splendor Standard,Bangalore,100000,22000,black
12456251,43406,17660,Hero Honda Karizma R,Bangalore,28500,40000,CherryRed,Hero Honda Splendor Plus Drum,Bangalore,28000,31000,black
12459647,43407,21993,Hero Honda Karizma R,Bangalore,20000,62999,Black,Hero Honda Splendor Plus Drum,Bangalore,19000,30000,Balck Blue
12459662,43407,22191,Hero Honda Karizma R,Bangalore,20000,62999,Black,Hero Honda Karizma Standard,Bangalore,19000,65000,Red
12459988,43407,25967,Hero Honda Karizma R,Bangalore,20000,62999,Black,Hero Honda Karizma Standard,Bangalore,20500,45500,black
12460005,43407,26128,Hero Honda Karizma R,Bangalore,20000,62999,Black,Hero Honda Karizma ZMR Standard,Bangalore,19160,65000,Peach Black
12460411,43407,30575,Hero Honda Karizma R,Bangalore,20000,62999,Black,Hero Honda CBZ extreme Self,Bangalore,20500,42000,Black Red
12462617,43408,20774,Hero Honda Karizma R,Bangalore,40000,45000,Yellow,Hero Honda Passion Plus Drum,Bangalore,39100,30000,red
12466544,43409,30767,Hero Honda Splendor Super,Bangalore,51000,21000,Black,Hero Honda Super Splendor Disc Kick,Bangalore,50000,32000,black
12471903,43417,22372,Yamaha Fazer Sport,Bangalore,11800,50000,Black,Yamaha Fazer Standard,Bangalore,11000,47000,royal blue
12472217,43417,26030,Yamaha Fazer Sport,Bangalore,11800,50000,Black,Yamaha Fazer Standard,Bangalore,10875,45000,Red
12477034,43434,10656,TVS Star City Spoke,Bangalore,13450,45000,WhiteAndRed,TVS Star City Alloy wheels,Bangalore,13425,40000,black blue
12484615,43436,28245,TVS Apache RTR 160,Bangalore,27200,45000,Black,TVS Apache RTR 180 Standard,Bangalore,28000,58000,White
12492851,43439,16932,Hero Honda Cbz Xtreme Self Start,Bangalore,35000,30000,Black,Hero Honda Passion Standard,Bangalore,36000,29000,black
12492886,43439,17341,Hero Honda Cbz Xtreme Self Start,Bangalore,35000,30000,Black,Hero Honda CBZ extreme Self,Bangalore,36000,30000,blue
12492988,43439,18372,Hero Honda Cbz Xtreme Self Start,Bangalore,35000,30000,Black,Hero Honda Passion Standard,Bangalore,36000,28500,black
12494982,43440,5806,Bajaj Pulsar 150cc Dtsi,Bangalore,33000,46000,Black,Bajaj Pulsar 150 DTS- i Standard,Bangalore,32000,36500,black
12494983,43440,5808,Bajaj Pulsar 150cc Dtsi,Bangalore,33000,46000,Black,Bajaj Pulsar 150 DTS- i Standard,Bangalore,32000,36500,black
12495309,43440,9806,Bajaj Pulsar 150cc Dtsi,Bangalore,33000,46000,Black,Bajaj Pulsar 180 DTS- i Standard,Bangalore,33000,50000,Wine Red
12496010,43440,17973,Bajaj Pulsar 150cc Dtsi,Bangalore,33000,46000,Black,Bajaj Pulsar 150 DTS- i Standard,Bangalore,32000,45000,Red
12499044,43441,17727,Bajaj Pulsar 150cc Dtsi,Bangalore,20000,28000,Red,Bajaj Pulsar 200 Standard,Bangalore,21000,50000,black
12499151,43441,18967,Bajaj Pulsar 150cc Dtsi,Bangalore,20000,28000,Red,Bajaj Pulsar 200 Standard,Bangalore,21000,50000,black
12499511,43441,23751,Bajaj Pulsar 150cc Dtsi,Bangalore,20000,28000,Red,Bajaj Pulsar 150 DTS- i Standard,Bangalore,20000,36000,Red
12500562,43441,34548,Bajaj Pulsar 150cc Dtsi,Bangalore,20000,28000,Red,Bajaj Pulsar 200 Standard,Bangalore,20000,40000,Blue
12505159,43443,17752,Bajaj Pulsar 220F Dtsi,Bangalore,23000,65000,Black,Bajaj Pulsar 180 DTS- i Standard,Bangalore,22500,65000,Blue
12505199,43443,18214,Bajaj Pulsar 220F Dtsi,Bangalore,23000,65000,Black,Bajaj Pulsar 220F Standard,Bangalore,22000,75000,BLUE
12505889,43443,26699,Bajaj Pulsar 220F Dtsi,Bangalore,23000,65000,Black,Bajaj Avenger 220 DTS- i,Bangalore,22280,75000,Black
12506185,43443,30027,Bajaj Pulsar 220F Dtsi,Bangalore,23000,65000,Black,Bajaj Pulsar 220F Standard,Bangalore,22000,80000,red and black
12506712,43443,34878,Bajaj Pulsar 220F Dtsi,Bangalore,23000,65000,Black,Bajaj Pulsar NS200 Standard,Bangalore,23000,70000,black
12508644,43445,23272,Bajaj Pulsar 180cc Dtsi,Bangalore,15000,68000,Black,Bajaj Pulsar 150 DTS- i Standard,Bangalore,14150,58000,blue black
12508674,43445,23670,Bajaj Pulsar 180cc Dtsi,Bangalore,15000,68000,Black,Bajaj Pulsar 220F Standard,Bangalore,15000,75000,Black
12509587,43445,33168,Bajaj Pulsar 180cc Dtsi,Bangalore,15000,68000,Black,Bajaj Pulsar NS200 Standard,Bangalore,15000,60000,black
12512309,43446,30111,Bajaj CT 100 Spoke,Bangalore,15000,21999,Red,Bajaj CT100 Spoke,Bangalore,15000,16000,Red
12518396,43448,29892,Bajaj Pulsar 200 NS,Bangalore,10700,79000,White&Black,Bajaj Pulsar NS200 Standard,Bangalore,10000,85000,Black and white
12518476,43448,30578,Bajaj Pulsar 200 NS,Bangalore,10700,79000,White&Black,Bajaj Pulsar 135 LS Standard,Bangalore,10000,63000,Black
12519175,43449,2472,Bajaj Pulsar 150cc Dtsi,Bangalore,21000,48000,Black,Bajaj Pulsar 180 DTS- i Standard,Bangalore,20000,65000,black
12519391,43449,5198,Bajaj Pulsar 150cc Dtsi,Bangalore,21000,48000,Black,Bajaj Pulsar 180 DTS- i Standard,Bangalore,22000,62000,Black
12519967,43449,12360,Bajaj Pulsar 150cc Dtsi,Bangalore,21000,48000,Black,Bajaj Pulsar 150 DTS- i Standard,Bangalore,20150,60000,BLACK
12520145,43449,14465,Bajaj Pulsar 150cc Dtsi,Bangalore,21000,48000,Black,Bajaj Pulsar 220 DTS-i Standard,Bangalore,21000,75000,blue
12520203,43449,15182,Bajaj Pulsar 150cc Dtsi,Bangalore,21000,48000,Black,Bajaj Pulsar 150 DTS- i Standard,Bangalore,21000,48500,gray
12521064,43449,25427,Bajaj Pulsar 150cc Dtsi,Bangalore,21000,48000,Black,Bajaj Pulsar 150 Kick Start,Bangalore,22000,50000,Red and black
12524383,43450,28685,Bajaj Pulsar 150cc Dtsi,Bangalore,60000,35000,Black,Bajaj Pulsar 200 Standard,Bangalore,60000,44000,Blue
12541162,43589,9998,TVS Scooty Streak,Bangalore,12000,24999,Black,TVS Scooty Streak Standard,Bangalore,12000,28000,Red
12544292,43641,10885,TVS Sport Electric Start Mag,Bangalore,17800,30000,Green,Honda Dream Yuga Electric Start/Alloy,Bangalore,18500,50000,black
12553097,43774,6348,Bajaj Pulsar 150cc Dtsi,Bangalore,17300,68999,Black,Bajaj Pulsar NS200 Standard,Bangalore,17000,75000,yellow
12553491,43774,11375,Bajaj Pulsar 150cc Dtsi,Bangalore,17300,68999,Black,Bajaj Pulsar 220F Standard,Bangalore,17000,85000,black blue
12553825,43774,15219,Bajaj Pulsar 150cc Dtsi,Bangalore,17300,68999,Black,Bajaj Pulsar 135 LS Standard,Bangalore,16500,48000,Black
12553899,43774,16170,Bajaj Pulsar 150cc Dtsi,Bangalore,17300,68999,Black,Bajaj Pulsar 220 DTS-i Standard,Bangalore,17500,70000,Red
12554253,43774,20147,Bajaj Pulsar 150cc Dtsi,Bangalore,17300,68999,Black,Bajaj Pulsar 135 LS Standard,Bangalore,18000,50000,black
12556459,43775,10143,Bajaj Pulsar 150cc Dtsi,Bangalore,30000,55000,RedAndBlack,Bajaj Pulsar 150 DTS- i Standard,Bangalore,30000,50000,Blue
12559343,43777,8038,Bajaj Pulsar 220F Dtsi,Bangalore,30000,14999,Black,Bajaj Pulsar 150 DTS- i Standard,Bangalore,31000,57000,Silver black
12560018,43777,16263,Bajaj Pulsar 220F Dtsi,Bangalore,30000,14999,Black,Bajaj Pulsar 150 DTS- i Standard,Bangalore,29500,50000,blue
12560022,43777,16303,Bajaj Pulsar 220F Dtsi,Bangalore,30000,14999,Black,Bajaj Pulsar 150 DTS- i Standard,Bangalore,29500,50000,blue
12560156,43777,17662,Bajaj Pulsar 220F Dtsi,Bangalore,30000,14999,Black,Bajaj Pulsar 150 DTS- i Standard,Bangalore,29500,55000,Black
12560867,43777,26298,Bajaj Pulsar 220F Dtsi,Bangalore,30000,14999,Black,Bajaj Pulsar 150 DTS- i Standard,Bangalore,30000,45000,red
12561468,43777,32517,Bajaj Pulsar 220F Dtsi,Bangalore,30000,14999,Black,Bajaj Pulsar 150 DTS- i Standard,Bangalore,30000,40000,Black
12561488,43777,32693,Bajaj Pulsar 220F Dtsi,Bangalore,30000,14999,Black,Bajaj Pulsar 150 DTS- i Standard,Bangalore,30000,45000,Black
12561765,43777,35243,Bajaj Pulsar 220F Dtsi,Bangalore,30000,14999,Black,Bajaj Pulsar 220 Fi Standard,Bangalore,30000,50000,Red
12561830,43777,35846,Bajaj Pulsar 220F Dtsi,Bangalore,30000,14999,Black,Bajaj Avenger 220 DTS- i,Bangalore,31000,70000,Black
12561959,43779,2472,Bajaj Pulsar 150cc Dtsi,Bangalore,21000,45000,Black,Bajaj Pulsar 180 DTS- i Standard,Bangalore,20000,65000,black
12562175,43779,5198,Bajaj Pulsar 150cc Dtsi,Bangalore,21000,45000,Black,Bajaj Pulsar 180 DTS- i Standard,Bangalore,22000,62000,Black
12562751,43779,12360,Bajaj Pulsar 150cc Dtsi,Bangalore,21000,45000,Black,Bajaj Pulsar 150 DTS- i Standard,Bangalore,20150,60000,BLACK
12562929,43779,14465,Bajaj Pulsar 150cc Dtsi,Bangalore,21000,45000,Black,Bajaj Pulsar 220 DTS-i Standard,Bangalore,21000,75000,blue
12562987,43779,15182,Bajaj Pulsar 150cc Dtsi,Bangalore,21000,45000,Black,Bajaj Pulsar 150 DTS- i Standard,Bangalore,21000,48500,gray
12563848,43779,25427,Bajaj Pulsar 150cc Dtsi,Bangalore,21000,45000,Black,Bajaj Pulsar 150 Kick Start,Bangalore,22000,50000,Red and black
12575888,43784,23434,Hero Honda Karizma Zmr Pgm Fi,Bangalore,32000,60000,White,Hero Honda Glamour FI Disc,Bangalore,31500,40000,Black and Red
12576187,43784,26858,Hero Honda Karizma Zmr Pgm Fi,Bangalore,32000,60000,White,Hero Honda Splendor Plus Disc,Bangalore,31000,40000,Blue
12576489,43784,30128,Hero Honda Karizma Zmr Pgm Fi,Bangalore,32000,60000,White,Hero Honda Karizma Standard,Bangalore,33000,55000,Black
12577101,43784,35793,Hero Honda Karizma Zmr Pgm Fi,Bangalore,32000,60000,White,Hero Honda CBZ extreme Self,Bangalore,31000,45000,BLACK
12582561,43786,29756,Hero Honda Karizma R,Bangalore,27000,57999,Yellow,Hero Karizma ZMR Standard,Bangalore,27500,70000,white
12591641,43792,28971,Royal Enfield Thunderbird 500,Bangalore,8000,150000,Trilight,Royal Enfield Classic 350 Standard,Bangalore,9000,130000,Black
12591835,43792,30697,Royal Enfield Thunderbird 500,Bangalore,8000,150000,Trilight,Royal Enfield Thunderbird 350 Disc Self,Bangalore,7000,130000,Lighting
12592095,43792,33151,Royal Enfield Thunderbird 500,Bangalore,8000,150000,Trilight,Royal Enfield Thunderbird 350 Disc Self,Bangalore,7000,135000,MARINE BLUE
12592100,43792,33169,Royal Enfield Thunderbird 500,Bangalore,8000,150000,Trilight,Royal Enfield Classic 350 Standard,Bangalore,9000,135000,Silver
12592286,43792,34925,Royal Enfield Thunderbird 500,Bangalore,8000,150000,Trilight,Royal Enfield Classic 350 Standard,Bangalore,7000,135000,silver
12592373,43792,35698,Royal Enfield Thunderbird 500,Bangalore,8000,150000,Trilight,Royal Enfield Thunderbird 350 Disc,Bangalore,8800,140000,STONE BLACK
12592393,43792,35856,Royal Enfield Thunderbird 500,Bangalore,8000,150000,Trilight,Royal Enfield Thunderbird 350 Disc,Bangalore,9000,140000,GREY
12594531,43793,27009,Royal Enfield Thunderbird 350,Bangalore,21000,77000,Black,Royal Enfield Electra Standard,Bangalore,20360,110000,black
12619871,43801,35623,Yamaha FZ16,Bangalore,22500,58999,Black,Yamaha FZ16 Standard,Bangalore,22000,66000,BLACK
12622130,43802,28176,Yamaha YZF R15,Bangalore,26500,85000,Blue,Yamaha FZ S Standard,Bangalore,26000,65000,Red
12631928,44157,34123,Bajaj Pulsar 220F Dtsi,Bangalore,7000,80000,Block,Bajaj Pulsar 135 LS Standard,Bangalore,6000,65000,BLACK
12638353,44225,2283,TVS Apache RTR 160,Bangalore,33000,29000,Black,TVS Apache RTR 160 Rear Drum Brake,Bangalore,32000,42000,Black
12640226,44225,25186,TVS Apache RTR 160,Bangalore,33000,29000,Black,TVS Apache Self,Bangalore,34000,38000,Grey
12650641,44233,3202,Honda CB Twister Self Drum Alloy,Bangalore,27000,30000,Green,Honda CB Twister Drum/Electric start,Bangalore,26000,39000,black
12651091,44233,8957,Honda CB Twister Self Drum Alloy,Bangalore,27000,30000,Green,Honda CB Twister Drum/Electric start,Bangalore,26000,39900,Black
12652640,44233,27445,Honda CB Twister Self Drum Alloy,Bangalore,27000,30000,Green,Honda CB Shine Electric Start/Drum/Alloy,Bangalore,26500,45000,black
12653356,44233,34521,Honda CB Twister Self Drum Alloy,Bangalore,27000,30000,Green,Honda CB Twister Disc/Electric start,Bangalore,27000,32000,red
12660298,44236,9404,Honda Unicorn Alloy,Bangalore,50000,22000,EyesBlack,Honda CB Unicorn Standard,Bangalore,50000,27000,black
12660577,44236,12728,Honda Unicorn Alloy,Bangalore,50000,22000,EyesBlack,Honda CB Unicorn Standard,Bangalore,49500,29000,Black
12661347,44236,22052,Honda Unicorn Alloy,Bangalore,50000,22000,EyesBlack,Honda CB Unicorn Kick Start,Bangalore,51000,25000,Black
12675471,44242,8038,Bajaj Pulsar 180cc Dtsi,Bangalore,31396,50000,Red,Bajaj Pulsar 150 DTS- i Standard,Bangalore,31000,57000,Silver black
12676448,44242,19526,Bajaj Pulsar 180cc Dtsi,Bangalore,31396,50000,Red,Bajaj Pulsar 150 DTS- i Standard,Bangalore,32000,45000,Blue
12677049,44242,27085,Bajaj Pulsar 180cc Dtsi,Bangalore,31396,50000,Red,Bajaj Pulsar 220F Standard,Bangalore,32000,50000,Black
12677536,44242,32048,Bajaj Pulsar 180cc Dtsi,Bangalore,31396,50000,Red,Bajaj Pulsar 220 DTS-i Standard,Bangalore,32000,60000,black
12680849,44243,34394,Bajaj Discover 125 M Drum,Bangalore,15500,57000,RedAndBlack,Bajaj Discover 125 M Disc,Bangalore,15000,50000,black
12683855,44247,33875,Bajaj Pulsar 180cc Dtsi,Bangalore,50000,65000,Black,Bajaj Pulsar 220F Standard,Bangalore,49500,55000,BLACK
12685596,44248,19302,Bajaj Pulsar 220F Dtsi,Bangalore,30000,53000,Black,Bajaj Pulsar 150 Kick Start,Bangalore,30000,60000,BLACK
12685833,44248,22513,Bajaj Pulsar 220F Dtsi,Bangalore,30000,53000,Black,Bajaj Pulsar 150 DTS- i Standard,Bangalore,29600,65000,Black
12686016,44248,24718,Bajaj Pulsar 220F Dtsi,Bangalore,30000,53000,Black,Bajaj Pulsar 150 DTS- i Standard,Bangalore,30000,48000,Red with black
12695112,44337,23901,Bajaj Avenger 220,Bangalore,6000,84999,Blue,Bajaj Pulsar 220F Standard,Bangalore,6000,85000,red and black
12695357,44337,26675,Bajaj Avenger 220,Bangalore,6000,84999,Blue,Bajaj Avenger 220 DTS- i,Bangalore,6000,80000,M Black
12695600,44337,29480,Bajaj Avenger 220,Bangalore,6000,84999,Blue,Bajaj Avenger 220 DTS- i,Bangalore,5000,82000,Blue
12695828,44337,31657,Bajaj Avenger 220,Bangalore,6000,84999,Blue,Bajaj Avenger 220 DTS- i,Bangalore,7000,78000,Black
12695996,44337,33139,Bajaj Avenger 220,Bangalore,6000,84999,Blue,Bajaj Pulsar 220F Standard,Bangalore,5625,55000,red & black
12700843,44341,18918,Yamaha FZ16,Bangalore,45000,48000,GreenAndBlack,Yamaha SZ X Standard,Bangalore,44000,35000,Grey
12703785,44383,17658,Bajaj Discover 125 M Drum,Bangalore,33000,26000,BlackAndBlue,Bajaj Discover125 Drum Brake,Bangalore,33000,27500,blacck
12709817,44386,16822,Bajaj Pulsar 150cc Dtsi,Bangalore,30300,55000,Black,Bajaj Pulsar 135 LS Standard,Bangalore,30117,45000,Cocktell Wine Red
12712958,44387,17675,Bajaj Avenger 220,Bangalore,11000,64000,Black,Bajaj Pulsar 220F Standard,Bangalore,10000,78000,black
12713819,44387,28270,Bajaj Avenger 220,Bangalore,11000,64000,Black,Bajaj Avenger 220 DTS- i,Bangalore,10000,75000,black
12713951,44387,29569,Bajaj Avenger 220,Bangalore,11000,64000,Black,Bajaj Avenger 220 DTS- i,Bangalore,10000,75000,Black
12714935,44389,4720,Bajaj Pulsar 150cc Dtsi,Bangalore,45000,29999,Black,Bajaj Pulsar 150 DTS- i Standard,Bangalore,45000,45000,Black
12715920,44389,16708,Bajaj Pulsar 150cc Dtsi,Bangalore,45000,29999,Black,Bajaj Pulsar 150 Kick Start,Bangalore,45000,38000,silver
12717671,44389,35711,Bajaj Pulsar 150cc Dtsi,Bangalore,45000,29999,Black,Bajaj Pulsar 150 DTS- i Standard,Bangalore,45000,25000,red
12735107,44396,27009,Royal Enfield Bullet Electra,Bangalore,20000,130000,CherryRed,Royal Enfield Electra Standard,Bangalore,20360,110000,black
12736831,44399,10997,TVS Victor 2015,Bangalore,70000,15000,BlackAndBlue,TVS Victor Standard,Bangalore,70000,23000,blue
12737510,44399,18828,TVS Victor 2015,Bangalore,70000,15000,BlackAndBlue,TVS Victor Standard,Bangalore,70000,18000,black
12740049,44409,12897,Hero Honda Hunk,Bangalore,33000,31999,Red,Hero Honda Splendor Plus Disc,Bangalore,33000,33000,Blue & Black
12742569,44484,6348,Bajaj Pulsar 150cc Dtsi,Bangalore,16000,60000,BlueWithBlack,Bajaj Pulsar NS200 Standard,Bangalore,17000,75000,yellow
12742963,44484,11375,Bajaj Pulsar 150cc Dtsi,Bangalore,16000,60000,BlueWithBlack,Bajaj Pulsar 220F Standard,Bangalore,17000,85000,black blue
12743180,44484,13878,Bajaj Pulsar 150cc Dtsi,Bangalore,16000,60000,BlueWithBlack,Bajaj Pulsar 150 DTS- i Standard,Bangalore,15000,60000,Black
12743297,44484,15219,Bajaj Pulsar 150cc Dtsi,Bangalore,16000,60000,BlueWithBlack,Bajaj Pulsar 135 LS Standard,Bangalore,16500,48000,Black
12743437,44484,16869,Bajaj Pulsar 150cc Dtsi,Bangalore,16000,60000,BlueWithBlack,Bajaj Pulsar NS200 Standard,Bangalore,16000,68000,Yellow
12743610,44484,18687,Bajaj Pulsar 150cc Dtsi,Bangalore,16000,60000,BlueWithBlack,Bajaj Pulsar 220F Standard,Bangalore,15000,75000,Blue
12743662,44484,19314,Bajaj Pulsar 150cc Dtsi,Bangalore,16000,60000,BlueWithBlack,Bajaj Pulsar 150 DTS- i Standard,Bangalore,16000,70000,Blue
12744340,44484,27765,Bajaj Pulsar 150cc Dtsi,Bangalore,16000,60000,BlueWithBlack,Bajaj Pulsar NS200 Standard,Bangalore,15000,70000,blue
12744747,44484,31811,Bajaj Pulsar 150cc Dtsi,Bangalore,16000,60000,BlueWithBlack,Bajaj Pulsar NS200 Standard,Bangalore,15000,65000,black
12744988,44484,33982,Bajaj Pulsar 150cc Dtsi,Bangalore,16000,60000,BlueWithBlack,Bajaj Pulsar 150 DTS- i Standard,Bangalore,16000,48000,Black
12747012,44528,23272,Bajaj Pulsar 180cc Dtsi,Bangalore,14000,70000,Blue,Bajaj Pulsar 150 DTS- i Standard,Bangalore,14150,58000,blue black
12747042,44528,23670,Bajaj Pulsar 180cc Dtsi,Bangalore,14000,70000,Blue,Bajaj Pulsar 220F Standard,Bangalore,15000,75000,Black
12747384,44528,27575,Bajaj Pulsar 180cc Dtsi,Bangalore,14000,70000,Blue,Bajaj Pulsar 135 LS Standard,Bangalore,13000,55000,blue
12747762,44528,31451,Bajaj Pulsar 180cc Dtsi,Bangalore,14000,70000,Blue,Bajaj Pulsar 180 DTS- i Standard,Bangalore,13000,60000,Black
12747914,44528,32793,Bajaj Pulsar 180cc Dtsi,Bangalore,14000,70000,Blue,Bajaj Pulsar 150 DTS- i Standard,Bangalore,13500,65000,Black
12747955,44528,33168,Bajaj Pulsar 180cc Dtsi,Bangalore,14000,70000,Blue,Bajaj Pulsar NS200 Standard,Bangalore,15000,60000,black
12747978,44528,33350,Bajaj Pulsar 180cc Dtsi,Bangalore,14000,70000,Blue,Bajaj Pulsar 220F Standard,Bangalore,13500,75000,Black
12755791,44606,18214,Bajaj Pulsar 150cc Dtsi,Bangalore,21300,64999,Red,Bajaj Pulsar 220F Standard,Bangalore,22000,75000,BLUE
12756777,44606,30027,Bajaj Pulsar 150cc Dtsi,Bangalore,21300,64999,Red,Bajaj Pulsar 220F Standard,Bangalore,22000,80000,red and black
12760759,44609,4528,Bajaj Pulsar 150cc Dtsi,Bangalore,70000,22999,Black,Bajaj Pulsar 150 DTS- i Standard,Bangalore,69000,30000,Black
12762670,44609,27658,Bajaj Pulsar 150cc Dtsi,Bangalore,70000,22999,Black,Bajaj Pulsar 150 DTS- i Standard,Bangalore,70000,24000,Black
12763961,44610,6348,Bajaj Pulsar 135,Bangalore,18000,37000,Red,Bajaj Pulsar NS200 Standard,Bangalore,17000,75000,yellow
12764355,44610,11375,Bajaj Pulsar 135,Bangalore,18000,37000,Red,Bajaj Pulsar 220F Standard,Bangalore,17000,85000,black blue
12764763,44610,16170,Bajaj Pulsar 135,Bangalore,18000,37000,Red,Bajaj Pulsar 220 DTS-i Standard,Bangalore,17500,70000,Red
12765117,44610,20147,Bajaj Pulsar 135,Bangalore,18000,37000,Red,Bajaj Pulsar 135 LS Standard,Bangalore,18000,50000,black
12766259,44610,32891,Bajaj Pulsar 135,Bangalore,18000,37000,Red,Bajaj Pulsar NS200 Standard,Bangalore,18611,70000,Red
12771202,44612,19831,Hero Honda Splendor Plus,Bangalore,50000,34000,SilverBlack,Hero Honda Passion Plus Drum,Bangalore,50000,30000,RED WITH BLCK
12776885,44615,14885,Honda Unicorn Alloy,Bangalore,38000,19000,Black,Honda CB Unicorn Kick Start,Bangalore,38000,25000,red
12788556,44620,8203,Royal Enfield Thunderbird 350,Bangalore,9000,98999,Black,Royal Enfield Thunderbird 350 Standard,Bangalore,10000,110000,Black
12796270,44622,27426,TVS Apache 2007-2011 150,Bangalore,50000,31999,Red,TVS Apache Self,Bangalore,49000,28000,red
12800572,44624,5628,TVS Apache RTR 160,Bangalore,25000,44999,Grey,TVS Apache RTR 180 Standard,Bangalore,25000,55000,Black
12801799,44624,20211,TVS Apache RTR 160,Bangalore,25000,44999,Grey,TVS Apache RTR 180 Standard,Bangalore,25000,50000,grey
12802564,44624,29508,TVS Apache RTR 160,Bangalore,25000,44999,Grey,TVS Apache RTR 180 Standard,Bangalore,24000,51000,White
12807556,44626,16284,Yamaha YZF R15,Bangalore,21000,63000,Black,Yamaha YZF R15 V1,Bangalore,21000,70000,blue
12808772,44626,30378,Yamaha YZF R15,Bangalore,21000,63000,Black,Yamaha FZ S Standard,Bangalore,21345,55000,White & Red
12809100,44626,33355,Yamaha YZF R15,Bangalore,21000,63000,Black,Yamaha SZ R Standard,Bangalore,22000,35000,Red
12809120,44626,33653,Yamaha YZF R15,Bangalore,21000,63000,Black,Yamaha YZF R15 V1,Bangalore,22000,66000,Red
12815544,44661,1246,Bajaj Pulsar 220F Dtsi,Bangalore,26000,53000,Black,Bajaj Pulsar 150 DTS- i Standard,Bangalore,25000,60000,black
12816513,44661,13718,Bajaj Pulsar 220F Dtsi,Bangalore,26000,53000,Black,Bajaj Pulsar 150 DTS- i Kick Start,Bangalore,27000,65000,black
12816791,44661,16962,Bajaj Pulsar 220F Dtsi,Bangalore,26000,53000,Black,Bajaj Pulsar 135 LS Standard,Bangalore,27000,45000,Black
12818314,44661,33850,Bajaj Pulsar 220F Dtsi,Bangalore,26000,53000,Black,Bajaj Pulsar 180 DTS- i Standard,Bangalore,26000,45000,red
12823937,44663,29294,Yamaha RX 135 STD,Bangalore,26000,37000,Black,Yamaha RX135 Standard,Bangalore,25000,35000,meroon
12830701,44769,35316,Suzuki Access 125cc,Bangalore,11000,48000,White,Suzuki Access 125,Bangalore,11000,50000,red
12833757,44770,35316,Suzuki Access 125cc,Bangalore,11000,48000,White,Suzuki Access 125,Bangalore,11000,50000,red
12840972,44839,13878,Bajaj Pulsar 150cc Dtsi,Bangalore,14000,48000,Black,Bajaj Pulsar 150 DTS- i Standard,Bangalore,15000,60000,Black
12841074,44839,15089,Bajaj Pulsar 150cc Dtsi,Bangalore,14000,48000,Black,Bajaj Pulsar 220F Standard,Bangalore,14000,70000,Red-Black
12841402,44839,18687,Bajaj Pulsar 150cc Dtsi,Bangalore,14000,48000,Black,Bajaj Pulsar 220F Standard,Bangalore,15000,75000,Blue
12841677,44839,22312,Bajaj Pulsar 150cc Dtsi,Bangalore,14000,48000,Black,Bajaj Pulsar 180 DTS- i Standard,Bangalore,13000,65000,Wine Red- Black
12841858,44839,24537,Bajaj Pulsar 150cc Dtsi,Bangalore,14000,48000,Black,Bajaj Pulsar NS200 Standard,Bangalore,14500,78000,Blue
